Main_accounts,Subaccounts,Charging_ID
00ec3fac-cb77-4b99-99dc-663bc0b64fae,b8e2d308-0c98-48f8-9ff3-94e3a0993889,10003275
01113815-f6fc-4e7a-8af0-9a86e4dc914b,ae43f6f4-6bf8-44ba-86be-1ee81f7e176d,20000104
0247ffae-ae8a-4b5e-a1ce-200bdc38c997,0dbcf219-c96d-4823-a957-d20cf2ebb955,10000045
0247ffae-ae8a-4b5e-a1ce-200bdc38c997,9dce2a32-013d-45f5-bc16-41491c6a6a44,10000045
0247ffae-ae8a-4b5e-a1ce-200bdc38c997,dff730af-44c3-4cb5-a723-dec7c8a203fb,10000045
0247ffae-ae8a-4b5e-a1ce-200bdc38c997,7d90a863-12c2-4a7f-8899-ce284bd835ff,10000045
0247ffae-ae8a-4b5e-a1ce-200bdc38c997,eecff040-8980-440e-b93d-497b438b1715,10000045
025e9665-3449-4f75-af74-3ad69c84050e,55980f82-ce8f-4cab-ae85-b2ca48b1f8db,10000336
025e9665-3449-4f75-af74-3ad69c84050e,914896e1-076f-452d-a9df-587db2cca236,10000336
032db830-e1a5-4688-b4d6-f0c3df872ef0,f7e7298f-d70e-4c6d-bbfe-c9a37f3d51fc,10005416
032db830-e1a5-4688-b4d6-f0c3df872ef0,f56e51f0-23a2-4bf4-a691-1f198221624d,10005416
032db830-e1a5-4688-b4d6-f0c3df872ef0,62a79a93-d81c-4f34-8afe-254a17697ecd,10005416
05a74f9b-efcf-434f-a190-301797f67f3a,f93c852c-ad5b-4670-8394-c647bf82e264,20003553
05f7496a-5aef-472e-9aeb-0e11926c5c23,10305875-6698-40d2-be7d-bc68c286c497,20003212
07e675a6-befc-44fa-84f3-bfa36aa43cb4,bf60a06d-7272-4be4-b595-533dfa9a7ae8,20000285
0827f4c1-876a-4a27-9ef1-69b67e02742c,a3f4fbce-dc6b-4e25-a8bf-b631e04df97a,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,365aede1-827c-41a8-885a-e197f95e0504,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,91265a0d-6763-4ff3-a62b-08bfead1a40a,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,db7c235d-22e8-4497-8bd0-b53dc3f4b5eb,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,1da0f1d9-22fb-4675-9816-bde5caa9d523,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,5e3da048-74d0-4660-8c30-4d655788fc6f,10002501
0827f4c1-876a-4a27-9ef1-69b67e02742c,508f2c5e-e2d9-4dfe-bf31-3a994ab21a03,10002501
0896a3c5-f4c1-40af-a279-1ef2f2f11473,6071e5de-11ae-4e47-963b-4587e95588c7,20000037
0f8e0ddd-d48c-4256-ae56-2fc87b5e8aee,d4722c25-7384-4bae-8d67-5de30ad5ab13,20001194
0f8e0ddd-d48c-4256-ae56-2fc87b5e8aee,93623039-b299-4ec1-8c50-391a0fdc2510,20001194
0f8e0ddd-d48c-4256-ae56-2fc87b5e8aee,99cacdfc-30bb-4a5c-ad34-bbed67f0a4a9,20001194
12ab5e06-d362-42b6-a1ed-ff72909cd3af,9d22264c-53da-4346-a334-6693a16b0e7d,10002819
13a54149-70c3-4a89-ab60-ccc45f688537,3f93ef2c-d9ca-45a5-8732-af5c166ac7fc,20001418
140cefe4-128e-48ec-9547-eeb86eb419f1,ab5f88d2-7948-4495-8284-d78dbe00b7db,10004575
17d5fca3-f7aa-4cfe-9e3c-faef17ba8bce,c4c97dad-337a-4f53-9cab-6b149bb9076d,20003150
1f5bc66a-f99f-4173-b134-4f673c3a1539,d4eb512b-17f2-4ecd-bbeb-2af920d8f952,20003958
25e9b7a2-d753-4132-bf89-d49132b7d37d,7bae6468-f4d0-409c-83f0-cc7e7405ec8d,10000478
25e9b7a2-d753-4132-bf89-d49132b7d37d,6c03d1b6-8077-4826-964f-2a501791ccf5,10000478
2f13c412-f0fc-404b-be64-3767810529de,1714d6d1-6c95-4858-b04a-ed67b2554ff3,10000268
2f13c412-f0fc-404b-be64-3767810529de,be2e48b6-6540-425c-878b-a6763fd22ffc,10000268
2f13c412-f0fc-404b-be64-3767810529de,e0ebae7b-25c4-4bff-a5df-b69e8fa26cf4,10000268
2f13c412-f0fc-404b-be64-3767810529de,2ca4e744-b701-4c10-ba7d-9bbe789a0ccc,10000268
2f13c412-f0fc-404b-be64-3767810529de,9f30583a-a9cb-4be0-9bce-9d975ca806d9,10000268
2fced806-32fe-43f4-91b4-ed427fe65234,059805ea-e935-4d9d-ac7c-9ca33757e767,20003283
349a1496-3c3a-407c-ac8c-7bf85162b779,4d28415a-1130-4e0b-b982-7d55f936d812,20005012
349a1496-3c3a-407c-ac8c-7bf85162b779,4b3bc755-8860-42e4-9e5a-81dbcc9ae995,20005012
349a1496-3c3a-407c-ac8c-7bf85162b779,8e7d3554-e649-4cc4-a898-3c623dc2aa7c,20005012
670d1ef2-d749-4e13-9276-8974bfa438ba,a26d6cdd-41d2-4073-b1bf-aa40954bc4fd,10000491
36ae3427-5450-4563-a592-ee244618c3c7,f469ffa9-f3d9-4821-852c-13ba592f3cb3,10001554
36ae3427-5450-4563-a592-ee244618c3c7,e57b123a-72ce-4d4d-a0d4-77917690f2b6,10001554
41a4e901-a23a-421d-bd54-2306674fdd43,aa7fc727-20ab-46bd-bd2d-393d1f67b8d0,20000887
49e1624d-f796-4de0-a597-d29af487d3e8,5ae46bf6-92db-41ff-8bbb-a20b042126b8,20000281
4cc04697-41ab-4a32-9321-c27ca4e4119a,a3edca75-0879-4f7c-a6aa-90f563eaf0ab,20001739
4deca796-b3b1-4179-b144-1deb6b29164e,ae430b56-1359-4eb9-a5be-90d608e1a611,20002659
50ba6124-ca58-41c8-9745-ef897f85610a,07cc99a9-edf2-425b-97cd-7e8685150bcd,20004648
54c89cdf-3df5-41d5-a33f-8d8405fb3f34,aa0cd3c1-554d-4476-a1de-29c0fe4ee365,20003619
56b8d980-61b2-4758-8d75-5ce76aee38f0,d2c9cb3c-c69e-44af-b5df-a0911e141144,20000238
5807052e-2989-48c8-b02f-dfa17f21d316,260824fb-542f-476f-8497-9b4df6042a41,10005002
c8d68122-40a1-49f9-a44c-384887557213,3c78af47-ae50-462c-a402-09638cca08be,10004038
ef7502e2-dba8-4f90-b2ca-cee98327a6e8,9712dfdf-24c6-45c8-8832-396f8ada0cb3,10002719
5e109164-4841-40d5-bf3c-6145fd664d16,4081ad48-018e-48b8-86cf-231e8d4b8254,20005533
5ff3beef-dff6-4b05-a532-de96b58bc694,1adf9b81-0baa-4ae0-8679-9a8a376a5ac4,10000318
60a0791e-f9d8-456f-8b8d-6e0937c6408f,c4796ae2-6163-4e70-9348-852f208fae4e,20003459
60ddcbe9-757e-4ccb-8572-c0b6133c4af2,439ac2fa-3423-4fc2-8284-8a665f0c6727,20003589
66ee324d-73ac-490d-9c3b-4d44315b69cd,6c8df1e5-e21c-4cdf-b0e2-5ae70e4dc164,20003352
674512ba-48de-4e85-a9c8-6f6d2f628356,b55ee9a4-63ed-4587-aad1-6f26a384562b,20002754
674512ba-48de-4e85-a9c8-6f6d2f628356,0fd6f5cf-35ea-4cd3-b121-467e89bcefc9,20002754
674512ba-48de-4e85-a9c8-6f6d2f628356,251e4ddb-8f29-4b71-a9bc-f822af5edcb6,20002754
674512ba-48de-4e85-a9c8-6f6d2f628356,d0c60cc5-c785-4496-b7a4-b2d850b3f415,20002754
674512ba-48de-4e85-a9c8-6f6d2f628356,3bc53dc7-6863-4d10-b686-a5b3449c9ce5,20002754
6e6dbb2d-1795-4dd6-a259-6ecebab00c27,bf9f2cbe-e4e8-4cce-a8f3-a322e637ac4a,10005148
708ffc45-4552-4509-be62-0d2528835bea,9ee95490-cbd3-4be9-a900-ca9b548f0872,20000630
e6b34d52-b969-4046-971d-141d36f9a15d,2521ad95-9319-424f-ba30-246299d5fe6c,20002702
73a7eac1-cd3c-4856-a542-9b2f3e7c910a,5aeed498-19d6-4645-8892-8b89cde703c7,10005469
73a7eac1-cd3c-4856-a542-9b2f3e7c910a,39039b14-2322-46c3-bbf4-3bd70f21275c,10005469
73a7eac1-cd3c-4856-a542-9b2f3e7c910a,15bdf831-59c6-45f7-85ad-adfc879ec613,10005469
73b1c1ef-b462-4ec0-a631-0373f6eb3a23,e9f3e2fd-df70-409e-856d-8ee64b193e95,20003187
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,2efeedde-da83-4ca9-a1e0-d859a4d1bccc,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,df83c3ab-0716-4841-a475-a55bfaf51cba,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,c7d4e343-9943-4886-96a6-76b5e8611ab0,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,219ca579-98bc-439c-ae08-d0cbcc006bf3,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,a4845a0d-794c-4ede-a08a-86a49861f320,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,dd13c172-d6d4-472c-8822-ea4db2709e54,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,f5ec764b-78af-46e3-8869-a7dee7847f3b,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,ecb174a8-19c0-41d9-8094-b7ac32f42154,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,cbaa81f6-a8eb-471d-a02c-6dcdb02f5a0d,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,cdbc60e8-a3a0-402c-91ab-c5401846ae48,20004419
7b08ac79-9a55-45bb-a485-6a59e3bdfe8b,1dbf78bc-9e8f-4a65-a116-8ad02909c744,20004419
893674f4-c22c-4b1b-aba2-81bb670dc840,2e45bfd6-9f53-492d-afdf-8f646acc1520,20000752
893674f4-c22c-4b1b-aba2-81bb670dc840,4b8b16cd-7aa1-4495-9fcc-75e1e410e101,20000752
937c5c85-3796-4aee-8d74-21f8c85d7e0e,645d8ba4-3d2d-4df2-9ca2-039c30ed44f1,10003547
943dc02b-7188-4f23-9d56-8b5f6f7d8064,2ba224b5-fa7f-4d89-9dca-898ade291607,20001866
95a1412b-77dc-414c-aaa9-1d0187f2af71,583240ef-a336-4b53-940c-90f2fd377448,10002594
95ff31aa-be92-4361-8b41-20b721442dfb,2222f267-c123-48da-9431-9e4908182ca8,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,e00abf47-e3d6-4da1-afc3-52e61e729933,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,114aa922-a545-48ac-838f-b3948e5e7e89,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,fad5cb5f-f065-4a17-b0a3-dd948f00441f,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,de74b4a6-e1da-43c8-88bf-ef1383d65bce,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,6b3f5cd1-352d-40dc-bb53-60a5d866f62b,10004954
95ff31aa-be92-4361-8b41-20b721442dfb,d8779a17-07de-487f-9abb-66b72af6d3f7,10004954
99f6f47f-1a51-4de6-b9a1-dc7a1734a4b2,28c43913-078b-4024-8ab5-6cf396c30188,20000396
9a1bcdc5-5c1f-424d-a8cf-cb971550f53f,f3fc007e-f604-44c7-a0b0-c7db3a15a2fe,10001524
9a1bcdc5-5c1f-424d-a8cf-cb971550f53f,ba24df86-3bde-4ad0-aba1-9f393d7b0d33,10001524
9b7a5315-0876-46d0-b966-86014b4719e9,3f5cef77-d99f-43cb-83fb-229671c1ff5e,20003920
9baf74d2-f684-473c-aaf5-82fd5d48009c,e8ebeed8-c1c6-4c29-9260-fa422af4cc77,20000638
9c3a1686-7126-450c-a204-8ebbca494f1b,656dba26-20cd-4baf-8c59-7fbd3406101f,20002037
9c6149b3-e05f-4bf2-80fe-81618ec9df0d,35f69360-1753-43c8-9a1d-4c0fc3cb1724,10005975
9cc0739d-3380-4377-9d93-899d15f8ef70,b111dd52-5870-4361-b159-be22b555cb4d,10000659
a00d24e5-0cd7-401e-99fc-0fd32e119594,1027fd0e-efef-4ed4-b97c-be008d0bae0e,20003534
a4bb405f-b629-43e9-ad7d-a00035ecca06,340459bf-6dad-4a69-8bc1-b395febbf594,10004393
a4bb405f-b629-43e9-ad7d-a00035ecca06,cdc47514-b1ee-44fe-8817-7e06838d33d4,10004393
66b61c7f-821e-44eb-8936-046ec10ac8ba,de84ed02-ac68-441a-bddd-d5693978d739,20001931
b2d6fb2f-4a41-4003-bc1e-c842932fc839,b9c93ad7-e5dd-43c0-9aa4-62b8db0e5622,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,67e60ed2-ee30-473a-bf74-aef3e54ac1a5,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,e5bfedd0-83ce-4886-aff4-43aba288d862,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,5bbb720e-7b82-45f8-aa60-8dc0f4624c3b,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,58ceb6dd-a9df-492a-995b-b1739317b66f,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,eb9d5493-aa64-4114-b4a3-c7f923be9f30,20004598
b2d6fb2f-4a41-4003-bc1e-c842932fc839,6fe13796-5a27-4afd-ac3a-b6821cc6f8de,20004598
c8d68122-40a1-49f9-a44c-384887557213,e6d5f0db-e147-4bf9-acf5-2547302c92f4,10003929
b5dacf83-f310-4a2e-b3c6-24ca652c222a,83e4a9e8-279e-43ec-8624-9700e236ec86,10003697
ba34f745-6791-41f6-805d-36e66202d4e4,31b13262-eaee-4999-958c-3e4c3ea9f019,10000777
bb299963-1e76-4f7e-9ce1-058c5301f636,c0544b53-251d-4e7c-bf47-f5ea130cd59c,20004092
be4e079a-7a3d-4d13-8913-416e80c2a818,759c95f2-18e9-4d18-b060-fba2b07d51f1,10001999
c243342b-f9ea-49b3-8c8c-be42628ebd5a,639ffff4-c128-4aff-9272-152747fb91a2,10001646
c430564b-9833-48e9-8cad-b9eb95ef4401,97ed2006-cce3-4e34-9086-b19004f6a7ee,20001705
c9cf6115-b5f2-4848-a8aa-7123fcdf845e,ee2e4505-4678-41c1-8c7a-b75d0b701254,20000515
144748ec-bf34-499a-8d0b-10ff92c9a531,2a734557-9d6a-4e8e-88c2-f1631eae78c4,10002125
d089fe6d-6765-49a0-b1eb-42b33fc49b9b,2751ba5d-f1cc-450d-9590-3fc7c5b59224,10003435
d16b9f42-71e6-4844-ace3-d0e6b6d0cdf0,7cd20419-b9b0-482e-ac23-b27f35e41146,20001440
d16b9f42-71e6-4844-ace3-d0e6b6d0cdf0,c80a2628-a850-45e4-afee-ff5bbefa13f3,20001440
d16b9f42-71e6-4844-ace3-d0e6b6d0cdf0,e1c87d08-9821-40ae-8f82-913433415354,20001440
d16b9f42-71e6-4844-ace3-d0e6b6d0cdf0,32dc8443-1e07-4c22-8e64-b1216c2a7c89,20001440
d1c30bcf-8cf9-43d0-b1fa-60a81aaad61c,7e5167ef-6a67-4fd1-bf16-d85ccdf0df0e,10003911
ec181f80-651b-4ce3-a7fe-8579ff0de30f,9b89e877-fb49-4fee-a990-89c069e5e7a6,10003748
1cf3a3ef-d107-4cf8-a63b-563931809115,5e3d685e-cb4e-4450-aaeb-c2b3498155d8,10002350
d2abbf02-7243-4204-8118-e36cfcdd3104,303c0c00-45e8-43e3-879d-9dba9316d8a2,20005266
d2abbf02-7243-4204-8118-e36cfcdd3104,64f0b552-6c44-49f7-a92f-8f1d1015df31,10002499
d2abbf02-7243-4204-8118-e36cfcdd3104,74a49a7f-fbf8-4ada-b57e-0b016ba1b0ea,10002499
8225a072-3419-4f59-92bd-9ccfcdcfeba4,75ef7fae-8878-4d7d-b950-0878cc17f033,10005825
a6c545bd-1fb8-4816-b904-69ce4934caeb,b9c35f3f-1f4b-4bba-be50-e356fd06d244,10004152
a6c545bd-1fb8-4816-b904-69ce4934caeb,6bf3a8eb-cc04-4ffe-ac1e-4bf8444cf224,10004157
a6c545bd-1fb8-4816-b904-69ce4934caeb,f61494a8-1c42-4642-abc5-378a97d9a579,10004160
a6c545bd-1fb8-4816-b904-69ce4934caeb,81c5160e-f811-48cc-96f8-b0dbe0a3e8b0,10004175
a6c545bd-1fb8-4816-b904-69ce4934caeb,108fcc17-e88d-41d3-8000-8373e20a4bba,20004341
a6c545bd-1fb8-4816-b904-69ce4934caeb,a8e40683-ec01-4c47-9e8b-5ac03fc81357,10005490
a1ce6749-3e55-4ae5-ad34-be07e247ba47,fa8c87a9-5c95-4bd1-8c9e-f878a938677b,10002223
a6c545bd-1fb8-4816-b904-69ce4934caeb,dc5fc20a-4463-4f50-a04b-46c373c2c296,10005510
a6c545bd-1fb8-4816-b904-69ce4934caeb,b9958d1a-2f7f-4a3b-8904-968c8c71c4f1,10004899
a6c545bd-1fb8-4816-b904-69ce4934caeb,05012748-0f1c-4ebe-adab-afb579b06b02,10005487
a6c545bd-1fb8-4816-b904-69ce4934caeb,123ef42e-2752-4463-b382-894de7afef7d,10004161
6001e806-5c4c-41e5-8309-110a4903c2ba,ca449f83-baf5-4e20-b0b6-9f3fa42dc2ce,20005529
a6c545bd-1fb8-4816-b904-69ce4934caeb,bc4cedc3-a5c3-4433-b193-572ca8a34666,10004174
8f693251-0c36-479f-aaaa-2d20c6933d2b,212e3cbd-ba96-42a6-b986-88606fd437fd,10002563
8f693251-0c36-479f-aaaa-2d20c6933d2b,6e725e38-0653-44cf-8bdc-8c1c4cf13caf,20002704
6ca4ac3f-0852-4009-9c0d-a4c47f81bdc9,92248e9d-3fdc-4dae-bcba-adf56436537c,20005590
61c40f0f-90c5-4c04-b180-3ed68fc6e5ee,879728ff-2fc4-4bab-87c5-181693afab6f,10001248
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,a5d49a5a-b54d-4a03-9d45-6db8c1c300c1,20002901
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,78d20580-7e3e-4259-ab6c-663fe80bec5a,10002769
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,19c2fcad-3bd7-46e0-9b4f-557c3bb1dbfd,20002892
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,35578c68-a545-45d4-ae78-d9f0ec7eda63,20002894
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,2efeb0d4-c546-4c79-9685-ae50178d1685,10002754
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,6bcdc4a9-5294-46ae-a771-2a723f76a3e7,10002775
3e3b81ce-24c0-4ed3-94fd-1091c9830d3c,086ed63a-1b5a-446a-ba87-3755420514d1,20002890
d389d1ea-1cbe-4d04-98e4-20ca01ac9890,0287fb1e-9155-4a8a-a7ea-8248d8635d3e,10001231
d389d1ea-1cbe-4d04-98e4-20ca01ac9890,b7e9f144-bec8-4384-ae76-312f2144f977,20001266
9966a4df-4a6b-4f14-a3f7-c69c4657f460,f51f752c-8047-482f-a3d3-6be07d672c8f,20004507
0999014d-f82e-11e8-a316-02736070cf67,5bcadfad-c595-49de-8101-bf69f14d701e,20003171
41a4e901-a23a-421d-bd54-2306674fdd43,0346d5cb-5211-44cd-b165-9d2d2cfb97b6,10001055
7cd4f8dd-a0dd-4210-845d-8767fd731397,c38a15b5-5abc-43c1-8c2a-5e843baf0db5,20005314
7cd4f8dd-a0dd-4210-845d-8767fd731397,7bb99beb-3cf7-48da-94de-061d0b0c116b,10004678
7cd4f8dd-a0dd-4210-845d-8767fd731397,b99d8940-7212-49bd-9e1e-a397aae022aa,10005110
7cd4f8dd-a0dd-4210-845d-8767fd731397,1071c016-34f2-4b33-9be2-5b165e754191,10004603
7cd4f8dd-a0dd-4210-845d-8767fd731397,ebbeb195-0bd9-4d9f-911b-db69b05a65d3,20002400
7cd4f8dd-a0dd-4210-845d-8767fd731397,9cf89800-b066-4962-8094-d9407fd2567f,20002408
7cd4f8dd-a0dd-4210-845d-8767fd731397,cab38f7e-18f5-4442-bd1e-029c8a1218ba,10004794
3e488192-ef4d-44fd-a223-3361ba1de1af,2819091c-3f61-4260-b68c-30b27be48ad9,10004283
3e488192-ef4d-44fd-a223-3361ba1de1af,70c8cda6-8d4d-4c90-8f18-df518c96a3be,20004797
3e488192-ef4d-44fd-a223-3361ba1de1af,915ab13c-2168-416d-9c6c-7d0dc4bdccdd,20004798
85ea89f6-577b-4f92-ae49-dfb23e6d986a,47f5217b-f9c9-4d01-9736-b45f62463f2a,10002860
85ea89f6-577b-4f92-ae49-dfb23e6d986a,e53bbb8c-45aa-4319-aa6a-0b1a9e150608,20002971
85ea89f6-577b-4f92-ae49-dfb23e6d986a,1b671be9-301b-4401-90a2-66f4b18f9118,20002970
c3b03e96-3092-41de-818f-12d167febbce,72fa2736-8535-45f0-a28b-f9908072c53e,10002837
e9081ec1-595f-4abf-9e62-14cb1cd1c08e,9d988cbb-3394-4487-b124-0bda6d20bac6,20004829
e9081ec1-595f-4abf-9e62-14cb1cd1c08e,d8bc2258-c23c-4642-aa73-7944d147893e,20004830
e9081ec1-595f-4abf-9e62-14cb1cd1c08e,0bce69c0-cc72-44ab-9640-7bd93becea5d,20004830
e9081ec1-595f-4abf-9e62-14cb1cd1c08e,c8669072-a359-4935-b2e3-b004f42d4406,10004839
64b96c56-e1d6-43d8-b900-92d72d695aef,a8c7ec1f-36f5-430a-ae26-b2bfc37495d6,10005740
64b96c56-e1d6-43d8-b900-92d72d695aef,38affd81-4608-490b-b585-0a948bd05a9d,10005740
85ea89f6-577b-4f92-ae49-dfb23e6d986a,34949f51-3b15-4d80-bfe1-c86c2cc673b5,10002578
c3b03e96-3092-41de-818f-12d167febbce,2dabaed9-db7b-46ad-a7dd-e5b73d1ec685,10002833
ecb4a62d-f60c-4c2e-bec3-99d9d6886879,765998a9-b0b5-4c02-9330-42078dcd4089,20004005
0a1457db-2079-4180-b560-41957eb24f62,f6e68549-daea-4293-956c-b9988d2ceaa3,20002089
83802f25-77b7-437f-8d15-7af6b9ac72c4,d40660ac-1901-4225-8b70-1bebfb4c52aa,20003927
83802f25-77b7-437f-8d15-7af6b9ac72c4,6aefe714-3b8b-4f19-9831-2c214dc4ad3d,10002470
1b8c1244-0f0c-43db-87a9-0dd23052275d,2a843cb5-5320-46ee-99f3-679eb72ceaa7,20001011
1b8c1244-0f0c-43db-87a9-0dd23052275d,00678437-7e2d-46de-a97e-f491021b2691,20001011
096ed7a4-f82e-11e8-809b-0252151e4411,19f6d873-06ff-45d5-a9fb-aabed71474a9,10000022
096ed7a4-f82e-11e8-809b-0252151e4411,53dbc7e4-9fd6-4173-8156-da26a6ffdf2d,10000043
096ed7a4-f82e-11e8-809b-0252151e4411,59852bd3-1bde-4443-b1fe-825cd8dff8d5,10000028
de6fb171-a55d-45e8-8be6-7df00865bacc,2ec0c6d6-8214-4a6e-aac8-e37b14e833aa,10000504
ecb4a62d-f60c-4c2e-bec3-99d9d6886879,a3ded5c3-c847-4574-8ac5-bc7a138f8730,10004063
49b18c58-abdd-4b09-b94f-0c7bf8198b07,fde18da3-b9b9-4910-af93-9d2df60de805,10002381
8f693251-0c36-479f-aaaa-2d20c6933d2b,bbd9315a-9a83-49a8-b073-5bc81cff2551,20004266
c5e408b1-5f29-4aae-a6da-cde69875b67a,7538f111-1d44-484b-9ca4-aa8cf671ea7d,10001806
49b18c58-abdd-4b09-b94f-0c7bf8198b07,65b9a26f-55d3-4d82-ae76-7d4d1120807d,20005181
7b76aacc-d579-429b-b4c8-63976e33f63f,255bfce7-8d0b-4621-b9ee-936a31682f98,20001915
7b76aacc-d579-429b-b4c8-63976e33f63f,1d51a2d3-4ccd-404f-841a-8b65177306ab,20001912
49b18c58-abdd-4b09-b94f-0c7bf8198b07,2eb2a6d7-4591-4ed3-9260-64d0d45e39cc,10002370
2b7e7b75-0c0a-40a6-8df0-39780d23f45b,892026f8-0824-400a-86a7-788d794f6ae9,20005578
49b18c58-abdd-4b09-b94f-0c7bf8198b07,fadab386-8cfd-4aa3-a795-09fde9326cca,20004718
49b18c58-abdd-4b09-b94f-0c7bf8198b07,c6c61e76-ab2f-423c-9805-42dd8f18a665,20004620
1435e914-3f81-4b49-a53d-239c7e631983,63fd9279-c1ae-4b43-a229-3df67d507e7a,20005186
ce982203-dcd5-4ee5-8c34-d42018897a5f,1f5a1a87-a88c-4540-a5a3-b32002603ca6,20001085
49b18c58-abdd-4b09-b94f-0c7bf8198b07,58307e6d-4f64-421e-8db9-0b33ec6652e3,10004456
ce982203-dcd5-4ee5-8c34-d42018897a5f,bef0d3e0-e510-4bca-8ba4-2a13476869e5,20001153
49b18c58-abdd-4b09-b94f-0c7bf8198b07,340972d8-bf88-4743-b671-cbbf0abbebc9,20002583
9acb1141-01f3-4b8b-b24d-0a5d3ad3e06e,95a879d2-5d9a-402e-b815-e9087193d77f,10003820
49b18c58-abdd-4b09-b94f-0c7bf8198b07,e6e049e3-bf89-46b6-a7e2-017c69d93c7e,20004557
ca1e8e26-feae-4967-b7be-f08c90706a71,c996532e-ea0e-471c-b0af-0c8fbabad0ca,20000485
6a5dd0c0-8d15-40df-8342-ac114f3aa504,2f4aa435-58f7-47e6-b500-3582fcaa4a5e,20000342
49b18c58-abdd-4b09-b94f-0c7bf8198b07,49e63426-ee8b-4831-a759-5e90907a5c6e,20002515
d8fd4522-67ac-4d4c-b307-55dd3cf12ef9,2361b30a-9790-4257-9dab-c35402acfcfa,20001613
49b18c58-abdd-4b09-b94f-0c7bf8198b07,5ad7f83a-dcf8-4cf2-a8cf-bb8931fef53a,20002562
49b18c58-abdd-4b09-b94f-0c7bf8198b07,a23a75b7-8679-46a6-ba05-4c7ee49cddbe,10004503
c5e408b1-5f29-4aae-a6da-cde69875b67a,11663f41-a629-42fc-8ba8-0b3afd0491a7,20001902
af29be33-cee6-4ebc-9693-d368c60eff4f,7011013b-775d-4dff-9fef-b174939496ef,20003117
de75c290-d0b4-4ba8-84cc-fd165e01adb4,4a0f033f-ad93-4043-b909-2d46d2b65ba2,10004105
bc9d61c2-0f8c-4439-a6c9-4baaad81a1e5,8518956c-f0fc-41f8-86f7-e82963dbd283,10002537
49b18c58-abdd-4b09-b94f-0c7bf8198b07,e6cbfd09-c2db-479b-9f72-096804c05653,20002623
08e0c749-bd58-4207-ba8f-374e6471e68f,87bbaaac-4b73-46ad-b693-d76aef37b775,20000960
af29be33-cee6-4ebc-9693-d368c60eff4f,6346a4ab-ad4d-45cd-b13f-0e3e55c412f8,20003107
e02321f8-85e7-47bf-97d6-c7bce291f68e,aa126d89-7d57-489a-80db-ac4b651f6d92,20001893
49b18c58-abdd-4b09-b94f-0c7bf8198b07,3d0b7da7-bfda-4daa-b8f1-5b74fc4f15de,20005332
49b18c58-abdd-4b09-b94f-0c7bf8198b07,3e92c35f-9d94-43d5-90f6-a8c85bbd2707,10004532
49b18c58-abdd-4b09-b94f-0c7bf8198b07,88089a2a-446d-4994-92d5-18554c890e51,10002465
49b18c58-abdd-4b09-b94f-0c7bf8198b07,c3ded507-0360-43be-adf0-f7fb12feafb8,10002422
b77d0fc6-cea5-4873-8e88-9e914fbf2a32,eeb606a8-346d-4fe5-9345-30bb59a290f0,20002880
97877efb-a8c2-4f17-97e1-a3d4cce1932d,a30b76f4-f207-430b-830e-b4cdffdb22d0,10006050
079ef265-7e46-44d6-96ac-6a6bee88367c,6b08c80e-9fe6-4452-8586-7d30154c7af8,20000735
096dd6f7-f82e-11e8-809b-0252151e4411,9b8e0dce-7f83-4615-8feb-6e544701b593,16
096dd6f7-f82e-11e8-809b-0252151e4411,8f3bfdd1-4db5-482d-a221-8b4b3e7a745f,16
0999047e-f82e-11e8-a316-02736070cf67,35275030-45ed-4f6c-bf7f-31e6b6e4fecc,100025
0bd56ad8-4167-4272-b022-1f587b9000bb,44e1cdd3-3321-400a-93c1-71cde5db3941,10003588
